Date,SPY_pcent_gain,UPRO_pcent_gain,ideal_UPRO_pcent_gain,SPY_cumulative_gain,UPRO_cumulative_gain,ideal_UPRO_cumulative_gain
2018-04-24,-1.346737,-4.007157,-4.040210,2.855995,17.784333,12.749121
2018-04-25,0.247165,0.676299,0.741494,2.863054,17.904608,12.843656
2018-04-26,1.016574,3.049965,3.049721,2.892159,18.450693,13.235351
2018-04-27,0.093876,0.164843,0.281627,2.894874,18.481107,13.272625
2018-04-30,-0.769053,-2.341416,-2.307159,2.872611,18.048388,12.966405
2018-05-01,0.177687,0.551517,0.533062,2.877715,18.147928,13.035524
2018-05-02,-0.671748,-2.110161,-2.015245,2.858384,17.764977,12.772826
2018-05-03,-0.220371,-0.677036,-0.661114,2.852085,17.644702,12.688383
2018-05-04,1.294644,3.901904,3.883932,2.889009,18.333181,13.181191
2018-05-07,0.338329,0.980311,1.014988,2.898784,18.512903,13.314979
2018-05-08,0.000000,0.029879,0.000000,2.898784,18.518435,13.314979
2018-05-09,0.966577,2.926457,2.899730,2.926803,19.060369,13.701077
2018-05-10,0.935061,2.741718,2.805183,2.954170,19.582950,14.085418
2018-05-11,0.305131,0.564773,0.915393,2.963184,19.693550,14.214354
2018-05-14,0.047647,0.428222,0.142941,2.964596,19.777882,14.234673
2018-05-15,-0.688697,-2.138963,-2.066091,2.944179,19.354840,13.940571
2018-05-16,0.420503,1.271421,1.261509,2.956559,19.600922,14.116433
2018-05-17,-0.084477,-0.239803,-0.253431,2.954062,19.553918,14.080658
2018-05-18,-0.249999,-0.777718,-0.749998,2.946677,19.401844,13.975053
2018-05-21,0.751855,2.237428,2.255565,2.968831,19.835946,14.290269
2018-05-22,-0.278015,-0.850300,-0.834045,2.960578,19.667281,14.171082
2018-05-23,0.275118,0.773237,0.825355,2.968723,19.819356,14.288044
2018-05-24,-0.204857,-0.558036,-0.614571,2.962641,19.708757,14.200234
2018-05-25,-0.238268,-0.841753,-0.714803,2.955582,19.542858,14.098730
2018-05-29,-1.150103,-3.289472,-3.450309,2.921590,18.900001,13.612280
2018-05-30,1.334472,3.818304,4.003416,2.960578,19.621660,14.157236
2018-05-31,-0.612591,-2.071442,-1.837772,2.942441,19.215209,13.897059
2018-06-01,0.981769,3.151304,2.945306,2.971329,19.820739,14.306370
2018-06-04,0.475142,1.422892,1.425425,2.985447,20.102766,14.510296
2018-06-05,0.072758,0.288838,0.218274,2.987619,20.160831,14.541968
2018-06-06,0.836055,2.509774,2.508166,3.012598,20.666822,14.906705
2018-06-07,-0.010814,-0.140486,-0.032443,3.012272,20.637788,14.901869
2018-06-08,0.295637,0.783770,0.886910,3.021177,20.799541,15.034035
2018-06-11,0.133001,0.418742,0.399004,3.025195,20.886637,15.094021
2018-06-12,0.129241,0.436857,0.387724,3.029105,20.977882,15.152545
2018-06-13,-0.319093,-1.146702,-0.957279,3.019440,20.737328,15.007492
2018-06-14,0.251776,0.839996,0.755327,3.027042,20.911521,15.120848
2018-06-15,-0.574034,-0.416499,-1.722103,3.009665,20.824425,14.860452
2018-06-18,-0.205682,-0.716991,-0.617047,3.003475,20.675115,14.768756
2018-06-19,-0.383280,-1.103308,-1.149839,2.991963,20.447005,14.598939
2018-06-20,0.170599,0.304264,0.511798,2.997068,20.509218,14.673656
2018-06-21,-0.626884,-1.820024,-1.880651,2.978280,20.135945,14.397696
2018-06-22,0.182322,0.473738,0.546966,2.983710,20.231337,14.476446
2018-06-25,-1.361283,-3.977038,-4.083850,2.943093,19.426729,13.885250
2018-06-26,0.221404,0.533732,0.664213,2.949609,19.530416,13.977477
2018-06-27,-0.828424,-2.505840,-2.485272,2.925174,19.041015,13.630099
2018-06-28,0.571750,1.786103,1.715250,2.941898,19.381107,13.863889
2018-06-29,0.143964,0.320995,0.431892,2.946134,19.443319,13.923766
2018-07-02,0.213796,0.554603,0.641388,2.952432,19.551153,14.013072
2018-07-03,-0.353120,-1.145526,-1.059359,2.942007,19.327189,13.864623
2018-07-05,0.815796,2.510734,2.447388,2.966008,19.812443,14.203944
2018-07-06,0.845823,2.407364,2.537470,2.991095,20.289401,14.564365
2018-07-09,0.900436,2.759612,2.701308,3.018028,20.849310,14.957793
2018-07-10,0.359842,1.054305,1.079525,3.028888,21.069125,15.119266
2018-07-11,-0.731448,-2.106297,-2.194345,3.006733,20.625347,14.787498
2018-07-12,0.906599,2.553790,2.719797,3.033992,21.152075,15.189687
2018-07-13,0.078749,0.196075,0.236247,3.036381,21.193549,15.225573
2018-07-16,-0.089417,-0.215256,-0.268250,3.033666,21.147928,15.184730
2018-07-17,0.404527,1.255146,1.213580,3.045938,21.413365,15.369009
2018-07-18,0.210360,0.561683,0.631080,3.052346,21.533641,15.466000
2018-07-19,-0.377143,-1.155620,-1.131429,3.040834,21.284794,15.291013
2018-07-20,-0.114288,-0.350742,-0.342865,3.037359,21.210139,15.238585
2018-07-23,0.185934,0.586625,0.557801,3.043006,21.334563,15.323586
2018-07-24,0.503202,1.360809,1.509607,3.058319,21.624885,15.554912
2018-07-25,0.852251,2.723441,2.556754,3.084383,22.213826,15.952613
2018-07-26,-0.235912,-0.952207,-0.707736,3.077107,22.002305,15.839711
2018-07-27,-0.677625,-1.941563,-2.032875,3.056256,21.575116,15.517709
2018-07-30,-0.522351,-1.672430,-1.567054,3.040291,21.214288,15.274538
2018-07-31,0.492936,1.485822,1.478809,3.055278,21.529494,15.500420
2018-08-01,-0.167064,-0.404544,-0.501193,3.050174,21.442398,15.422733
2018-08-02,0.544766,1.470015,1.634298,3.066790,21.757604,15.674786
2018-08-03,0.428482,1.353410,1.285447,3.079930,22.052074,15.876277
2018-08-06,0.366717,1.090845,1.100151,3.091225,22.292628,16.050940
2018-08-07,0.330232,0.893023,0.990696,3.101433,22.491706,16.209956
2018-08-08,-0.042018,-0.221278,-0.126055,3.100130,22.441937,16.189522
2018-08-09,-0.136616,-0.388096,-0.409848,3.095895,22.354841,16.123170
2018-08-10,-0.670012,-2.022265,-2.010036,3.075152,21.902766,15.799089
2018-08-13,-0.374346,-1.060407,-1.123038,3.063640,21.670508,15.621659
2018-08-14,0.638067,1.875598,1.914202,3.083188,22.076960,15.920689
2018-08-15,-0.746740,-2.198007,-2.240220,3.060165,21.591706,15.564030
2018-08-16,0.809142,2.266617,2.427425,3.084926,22.081108,15.941836
2018-08-17,0.352038,0.976702,1.056115,3.095786,22.296774,16.110200
2018-08-20,0.213995,0.762649,0.641986,3.102411,22.466820,16.213625
2018-08-21,0.234530,0.553818,0.703591,3.109687,22.591246,16.327702
2018-08-22,-0.059364,-0.055080,-0.178092,3.107841,22.578802,16.298624
2018-08-23,-0.132790,-0.569431,-0.398369,3.103714,22.450232,16.233695
2018-08-24,0.601841,1.810456,1.805523,3.122394,22.856683,16.526799
2018-08-27,0.789534,2.322624,2.368602,3.147046,23.387558,16.918253
2018-08-28,0.048317,0.141873,0.144952,3.148567,23.420739,16.942776
2018-08-29,0.538079,1.629180,1.614236,3.165508,23.802305,17.216272
2018-08-30,-0.404838,-1.289418,-1.214515,3.152693,23.495394,17.007178
2018-08-31,0.003448,-0.035306,0.010344,3.152802,23.487098,17.008937
2018-09-04,-0.172230,-0.441462,-0.516689,3.147372,23.383412,16.921054
2018-09-05,-0.269142,-0.815897,-0.807425,3.138901,23.192627,16.784429
2018-09-06,-0.301005,-0.965660,-0.903015,3.129453,22.968665,16.632863
2018-09-07,-0.194336,-0.650056,-0.583007,3.123371,22.819356,16.535893
2018-09-10,0.173853,0.563435,0.521558,3.128801,22.947928,16.622137
2018-09-11,0.329740,1.048252,0.989221,3.139118,23.188480,16.786566
2018-09-12,0.024220,0.017882,0.072659,3.139878,23.192627,16.798763
2018-09-13,0.591447,1.645211,1.774341,3.158449,23.574195,17.096831
2018-09-14,0.017198,0.105563,0.051595,3.158992,23.599080,17.105652
2018-09-17,-0.529431,-1.669597,-1.588293,3.142267,23.205071,16.833964
2018-09-18,0.542617,1.608574,1.627851,3.159318,23.578341,17.107996
2018-09-19,0.106561,0.334218,0.319683,3.162685,23.657144,17.162687
2018-09-20,0.810379,2.331694,2.431137,3.188314,24.208756,17.579936
2018-09-21,-0.541589,-0.274113,-1.624767,3.171047,24.142397,17.294303
2018-09-24,-0.332204,-0.927677,-0.996611,3.160512,23.918433,17.121946
2018-09-25,-0.092773,-0.398819,-0.278320,3.157580,23.823042,17.074292
2018-09-26,-0.299224,-0.992340,-0.897673,3.148132,23.586637,16.921021
2018-09-27,0.279425,0.808868,0.838275,3.156929,23.777421,17.062865
2018-09-28,0.010320,-0.104661,0.030960,3.157255,23.752536,17.068148
2018-10-01,0.347417,1.134971,1.042250,3.168223,24.022120,17.246041
2018-10-02,-0.058278,-0.103586,-0.174833,3.166377,23.997237,17.215889
2018-10-03,0.054878,0.138261,0.164635,3.168115,24.030415,17.244233
2018-10-04,-0.781571,-2.399034,-2.344713,3.143354,23.453918,16.839905
2018-10-05,-0.559700,-1.591507,-1.679099,3.125760,23.080647,16.557146
2018-10-08,0.000000,-0.161727,0.000000,3.125760,23.043319,16.557146
2018-10-09,-0.145929,-0.395970,-0.437787,3.121199,22.952075,16.484661
2018-10-10,-3.166321,-9.631373,-9.498963,3.022372,20.741475,14.918789
2018-10-11,-2.202650,-6.478701,-6.607950,2.955799,19.397697,13.932963
2018-10-12,1.388837,4.041052,4.166512,2.996851,20.181568,14.513482
2018-10-15,-0.561702,-1.685162,-1.685107,2.980017,19.841476,14.268914
2018-10-16,2.186589,6.270903,6.559767,3.045178,21.085715,15.204921
2018-10-17,0.017838,0.216367,0.053514,3.045721,21.131338,15.213058
2018-10-18,-1.444114,-4.298338,-4.332342,3.001737,20.223042,14.553976
2018-10-19,-0.054267,-0.287119,-0.162801,3.000109,20.164977,14.530282
2018-10-22,-0.448865,-1.254630,-1.346595,2.986642,19.911982,14.334618
2018-10-23,-0.509081,-1.707975,-1.527244,2.971438,19.571890,14.115694
2018-10-24,-3.029852,-9.154482,-9.089556,2.881407,17.780185,12.832640
2018-10-25,1.794052,5.551670,5.382157,2.933101,18.767282,13.523313
2018-10-26,-1.758738,-5.436462,-5.276215,2.881516,17.747006,12.809794
2018-10-29,-0.554028,-1.729381,-1.662084,2.865551,17.440093,12.596884
2018-10-30,1.481848,4.637339,4.445544,2.908015,18.248849,13.156884
2018-10-31,1.068087,3.113634,3.204261,2.939075,18.817051,13.578465
2018-11-01,1.064185,3.129826,3.192556,2.970352,19.405992,14.011965
2018-11-02,-0.592298,-1.966236,-1.776895,2.952759,19.024424,13.762987
2018-11-05,0.551694,1.831262,1.655081,2.969049,19.372812,13.990776
2018-11-06,0.632788,1.798330,1.898365,2.987837,19.721199,14.256372
2018-11-07,2.140889,6.351211,6.422668,3.051803,20.973734,15.172011
2018-11-08,-0.181492,-0.593237,-0.544475,3.046264,20.849310,15.089403
2018-11-09,-0.976824,-2.765067,-2.930471,3.016507,20.272812,14.647213
2018-11-12,-1.868521,-5.810147,-5.605562,2.960143,19.094932,13.826154
2018-11-13,-0.187111,-0.499566,-0.561334,2.954605,18.999540,13.748543
2018-11-14,-0.683668,-2.182929,-2.051003,2.934405,18.584794,13.466560
2018-11-15,1.043663,3.191254,3.130988,2.965030,19.177882,13.888197
2018-11-16,0.260062,0.713663,0.780187,2.972741,19.314747,13.996551
2018-11-19,-1.691450,-4.895854,-5.074349,2.922459,18.369126,13.286317
2018-11-20,-1.850617,-5.689774,-5.551852,2.868375,17.323964,12.548680
2018-11-21,0.340752,0.957620,1.022256,2.878149,17.489862,12.676960
2018-11-23,-0.667870,-2.015646,-2.003610,2.858927,17.137328,12.422963
2018-11-26,1.614435,4.719264,4.843305,2.905082,17.946084,13.024645
2018-11-27,0.336446,0.970647,1.009339,2.914857,18.120277,13.156108
2018-11-28,2.302531,6.843674,6.907593,2.981972,19.360370,14.064878
2018-11-29,-0.218507,-0.642671,-0.655520,2.975456,19.235946,13.972680
2018-11-30,0.609527,2.005175,1.828582,2.993592,19.621660,14.228182
2018-12-03,1.324141,3.720142,3.972422,3.033232,20.351614,14.793386
2018-12-04,-3.240239,-9.496637,-9.720718,2.934948,18.418895,13.355362
2018-12-06,-0.151713,-0.630486,-0.455139,2.930495,18.302766,13.294577
2018-12-07,-2.323595,-7.002039,-6.970785,2.862402,17.021199,12.367841
2018-12-10,0.189703,0.462961,0.569109,2.867832,17.100001,12.438227
2018-12-11,0.022720,-0.024252,0.068161,2.868484,17.095854,12.446705
2018-12-12,0.503535,1.576900,1.510604,2.882928,17.365438,12.634725
2018-12-13,-0.033902,-0.119415,-0.101706,2.881950,17.344701,12.621875
2018-12-14,-1.846476,-5.595409,-5.539429,2.828736,16.374194,11.922695
2018-12-17,-1.961838,-6.053698,-5.885515,2.773241,15.382950,11.220983
2018-12-18,-0.109649,-0.188730,-0.328946,2.770200,15.353918,11.184072
2018-12-19,-1.497572,-4.592112,-4.492716,2.728714,14.648849,10.681604
2018-12-20,-1.627795,-4.898075,-4.883384,2.684296,13.931337,10.159980
2018-12-21,-2.617632,-6.281631,-7.852896,2.614031,13.056222,9.362127
2018-12-24,-2.642294,-7.878018,-7.926881,2.544961,12.027650,8.620003
2018-12-26,5.052487,14.310352,15.157460,2.673545,13.748849,9.926576
2018-12-27,0.767737,2.654591,2.303210,2.694070,14.113825,10.155206
2018-12-28,-0.128999,-0.470173,-0.386996,2.690595,14.047466,10.115906
2018-12-31,0.875882,2.686744,2.627646,2.714162,14.424885,10.381716
2019-01-02,0.104031,0.201262,0.312094,2.716985,14.453917,10.414117
2019-01-03,-2.386276,-7.460540,-7.158829,2.652150,13.375577,9.668588
2019-01-04,3.349573,10.170540,10.048718,2.740986,14.735945,10.640157
2019-01-07,0.788465,2.279766,2.365394,2.762598,15.071890,10.891839
2019-01-08,0.939533,2.779301,2.818599,2.788553,15.490783,11.198836
2019-01-09,0.467349,1.392238,1.402047,2.801586,15.706452,11.355849
2019-01-10,0.352756,1.214690,1.058267,2.811468,15.897237,11.476024
2019-01-11,0.038630,-0.078275,0.115891,2.812554,15.884793,11.489324
2019-01-14,-0.610092,-1.697120,-1.830277,2.795395,15.615209,11.279037
2019-01-15,1.146081,3.373163,3.438243,2.827433,16.141935,11.666838
2019-01-16,0.241984,0.590966,0.725952,2.834275,16.237329,11.751534
2019-01-17,0.758671,2.298843,2.276013,2.855777,16.610599,12.019000
2019-01-18,1.331001,3.920100,3.993003,2.893788,17.261752,12.498919
2019-01-22,-1.351049,-3.988467,-4.053148,2.854691,16.573272,11.992319
2019-01-23,0.209244,0.475483,0.627732,2.860665,16.652075,12.067599
2019-01-24,0.053143,0.273963,0.159429,2.862185,16.697696,12.086838
2019-01-25,0.846143,2.434188,2.538430,2.886403,17.104149,12.393654
2019-01-28,-0.760023,-2.206595,-2.280069,2.864466,16.726730,12.111070
2019-01-29,-0.132699,-0.446318,-0.398096,2.860665,16.652075,12.062857
2019-01-30,1.583077,4.707345,4.749231,2.905951,17.435946,12.635750
2019-01-31,0.878244,2.497619,2.634733,2.931472,17.871429,12.968668
2019-02-01,0.048162,0.139248,0.144487,2.932884,17.896315,12.987406
2019-02-04,0.703545,2.132093,2.110634,2.953519,18.277881,13.261523
2019-02-05,0.419185,1.293395,1.257554,2.965899,18.514286,13.428294
2019-02-06,-0.131826,-0.492834,-0.395477,2.961989,18.423041,13.375188
2019-02-07,-0.953280,-2.881583,-2.859839,2.933753,17.892166,12.992679
2019-02-08,0.122154,0.370885,0.366461,2.937337,17.958526,13.040292
2019-02-11,0.055457,0.161663,0.166370,2.938966,17.987558,13.061987
2019-02-12,1.285940,3.827531,3.857820,2.976759,18.676037,13.565895
2019-02-13,0.324693,0.888299,0.974080,2.986425,18.841936,13.698038
2019-02-14,-0.221821,-0.682371,-0.665462,2.979800,18.713365,13.606882
2019-02-15,1.089726,3.213655,3.269178,3.012272,19.314747,14.051716
2019-02-19,0.173058,0.493878,0.519174,3.017485,19.410139,14.124668
2019-02-20,0.201547,0.598297,0.604641,3.023566,19.526269,14.210072
2019-02-21,-0.355587,-1.104505,-1.066762,3.012815,19.310600,14.058484
2019-02-22,0.619999,1.890030,1.859998,3.031494,19.675577,14.319972
2019-02-25,0.136123,0.421585,0.408369,3.035621,19.758526,14.378450
2019-02-26,-0.071545,-0.314855,-0.214634,3.033449,19.696315,14.347589
2019-02-27,-0.042960,-0.168461,-0.128879,3.032146,19.663135,14.329098
2019-02-28,-0.186253,-0.674963,-0.558760,3.026499,19.530416,14.249033
2019-03-01,0.624379,1.996175,1.873138,3.045395,19.920277,14.515937
2019-03-04,-0.363747,-1.186758,-1.091241,3.034318,19.683871,14.357533
2019-03-05,-0.136008,-0.421410,-0.408023,3.030191,19.600922,14.298951
2019-03-06,-0.605692,-1.840878,-1.817076,3.011837,19.240093,14.039128
2019-03-07,-0.836540,-2.500537,-2.509621,2.986642,18.758987,13.686799
2019-03-08,-0.200000,-0.619056,-0.599999,2.980669,18.642858,13.604679
2019-03-11,1.450124,4.360398,4.350373,3.023892,19.455761,14.196533
2019-03-12,0.377097,1.023234,1.131290,3.035295,19.654839,14.357137
2019-03-13,0.661922,1.983547,1.985766,3.055387,20.044702,14.642236
2019-03-14,-0.063977,-0.206915,-0.191930,3.053432,20.003227,14.614133
2019-03-15,0.053348,1.451379,0.160045,3.055061,20.293549,14.637522
2019-03-18,0.362585,1.124055,1.087756,3.066138,20.521660,14.796743
2019-03-19,0.024796,0.060627,0.074388,3.066898,20.534101,14.807750
2019-03-20,-0.300994,-1.232066,-0.902981,3.057667,20.281108,14.674039
2019-03-21,1.129470,3.292425,3.388410,3.092202,20.948848,15.171255
2019-03-22,-1.924634,-5.701836,-5.773902,3.032689,19.754379,14.295282
2019-03-25,-0.075198,-0.251948,-0.225595,3.030408,19.704608,14.263033
2019-03-26,0.745408,2.104820,2.236223,3.052997,20.119355,14.581986
2019-03-27,-0.522909,-1.401765,-1.568726,3.037033,19.837329,14.353234
2019-03-28,0.379044,1.066272,1.137133,3.048545,20.048849,14.516450
2019-03-29,0.630551,1.944557,1.891653,3.067767,20.438710,14.791051
2019-04-01,1.185916,3.490262,3.557748,3.104148,21.152075,15.317279
2019-04-02,0.048985,-0.019604,0.146955,3.105669,21.147928,15.339789
2019-04-03,0.157363,0.588349,0.472090,3.110556,21.272352,15.412206
2019-04-04,0.265338,0.643396,0.796013,3.118810,21.409217,15.534889
2019-04-05,0.484022,1.297950,1.452066,3.133905,21.687098,15.760466
2019-04-08,0.076239,0.382484,0.228716,3.136295,21.770048,15.796513
2019-04-09,-0.512487,-1.600305,-1.537461,3.120221,21.421661,15.553648
2019-04-10,0.341099,1.026134,1.023296,3.130864,21.641476,15.712808
2019-04-11,-0.027756,-0.114989,-0.083268,3.129995,21.616590,15.699724
2019-04-12,0.676595,2.014580,2.029784,3.151173,22.052074,16.018394
2019-04-15,-0.065482,-0.263305,-0.196446,3.149109,21.994010,15.986927
2019-04-16,0.065525,0.282861,0.196575,3.151173,22.056222,16.018353
2019-04-17,-0.244690,-0.864985,-0.734069,3.143462,21.865439,15.900767
2019-04-18,0.196917,0.531106,0.590752,3.149652,21.981568,15.994701
2019-04-22,0.086201,0.320751,0.258603,3.152367,22.052074,16.036064
2019-04-23,0.899168,2.557835,2.697505,3.180712,22.616130,16.468638
2019-04-24,-0.221932,-0.586833,-0.665796,3.173653,22.483411,16.358990
2019-04-25,-0.061603,-0.313592,-0.184810,3.171698,22.412905,16.328757
2019-04-26,0.465679,1.443373,1.397038,3.186468,22.736407,16.556876
2019-04-29,0.156774,0.346585,0.470322,3.191464,22.815208,16.634747
2019-04-30,0.051041,0.163607,0.153123,3.193093,22.852535,16.660218
